,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2007Q4,76087.0,22496.0,12125.0,11013.0,11013.0,1573439.0,,1677372.0,1069170.0,1069170.0,608202.0,0.0,734.0,40547.0,286.03,14.47,1.65,0.6
1,2008Q1,59173.0,42069.0,27855.0,25192.0,25192.0,1652102.0,,2190127.0,1576076.0,1576076.0,614050.0,0.0,2414.0,40937.0,34.31,42.57,1.63,0.46
2,2008Q2,38296.0,-332972.0,-348661.0,-349310.0,-349310.0,1310155.0,,1550324.0,359106.0,359106.0,1191218.0,0.0,-15767.0,26472.0,-2.04,-912.13,0.84,0.65
3,2008Q3,60652.0,42299.0,23872.0,23876.0,23876.0,1388318.0,,1660494.0,445405.0,445405.0,1215089.0,0.0,-10467.0,27002.0,-4.63,39.37,-31.88,-16.34
4,2008Q4,47187.0,-131448.0,-159045.0,-155285.0,-155285.0,1165834.0,,1436447.0,375143.0,375143.0,1061304.0,0.0,-12808.0,23585.0,-1.72,-329.08,-44.64,-26.65
5,2009Q1,22608.0,16955.0,3516.0,3690.0,3690.0,1163244.0,,1442092.0,373876.0,373813.0,1068216.0,0.0,-11203.0,23659.0,-1.92,16.32,-42.07,-31.34
6,2009Q2,,,,,,1603956.0,,1927911.0,768564.0,768511.0,1159347.0,,-2838.0,25678.0,-17.93,0.0,0.0,0.0
7,2009Q3,108221.0,138234.0,122426.0,122576.0,122576.0,1894043.0,,2356304.0,1074381.0,1074350.0,1281923.0,0.0,-644.0,28393.0,-113.76,113.26,-2.26,-1.23
8,2009Q4,91230.0,738.0,-21194.0,-21193.0,-21193.0,1318008.0,,1776540.0,526027.0,525959.0,1250513.0,0.0,2303.0,17312.0,16.84,-23.23,8.4,5.91
9,2010Q1,73310.0,23042.0,9623.0,9623.0,9623.0,1245961.0,,1712131.0,463741.0,463700.0,1248390.0,0.0,2139.0,17283.0,17.3,13.13,8.89,6.48
10,2010Q2,73311.0,16894.0,1962.0,1964.0,1964.0,1271127.0,,1776390.0,526037.0,526022.0,1250353.0,0.0,1927.0,17310.0,14.43,2.68,8.98,5.93
11,2010Q3,40525.0,-70342.0,-83580.0,-83571.0,-83571.0,1772283.0,,2282872.0,1118708.0,1118695.0,1164164.0,0.0,-1420.0,16117.0,-14.15,-206.22,-7.59,-4.94
12,2010Q4,55736.0,13416.0,-6076.0,-17989.0,-17989.0,1104249.0,,1612156.0,465982.0,465921.0,1146174.0,0.0,-1246.0,15868.0,-22.96,-32.28,-7.48,-4.87
13,2011Q1,45374.0,-45514.0,-54379.0,-54116.0,-54116.0,944447.0,,1461000.0,369080.0,369028.0,1091920.0,0.0,-2128.0,15116.0,-7.75,-119.27,-13.22,-8.62
14,2011Q2,43137.0,-18096.0,-26790.0,-26790.0,-26790.0,911490.0,,1400300.0,335170.0,335129.0,1065130.0,0.0,-2527.0,14746.0,-5.86,-62.1,-16.34,-10.8
15,2011Q3,49677.0,21670.0,13288.0,13287.0,13287.0,1043418.0,,1458848.0,379858.0,379824.0,1078990.0,0.0,-1185.0,14937.0,-13.08,26.75,-7.81,-5.77
16,2011Q4,46765.0,-18863.0,-29817.0,-29818.0,-29818.0,1001877.0,,1464395.0,415223.0,415140.0,1049173.0,0.0,-1349.0,14525.0,-6.6,-63.76,-9.1,-6.74
17,2012Q1,45525.0,26506.0,10451.0,10420.0,10420.0,1256772.0,,1616486.0,557753.0,557678.0,1058733.0,0.0,-456.0,14657.0,-30.51,22.89,-3.1,-2.22
18,2012Q2,70667.0,73655.0,55198.0,55136.0,55136.0,1171587.0,,1485032.0,371163.0,371094.0,1113869.0,0.0,679.0,15420.0,18.12,78.02,4.56,3.25
19,2012Q3,43120.0,17671.0,10352.0,10352.0,10352.0,1156533.0,,1467913.0,343692.0,343636.0,1124221.0,0.0,638.0,15564.0,14.1,24.01,4.24,3.06
20,2012Q4,49509.0,5127.0,1744.0,1793.0,1793.0,1246310.0,,1538541.0,412526.0,412526.0,1126014.0,,1076.0,15588.0,11.06,3.62,7.03,5.09
21,2013Q1,49064.0,54470.0,34609.0,34612.0,34612.0,1211351.0,,1500142.0,339899.0,339899.0,1160244.0,,1411.0,16062.0,8.72,70.55,9.01,6.8
22,2013Q2,52765.0,41848.0,21728.0,21735.0,21735.0,1341656.0,,1649401.0,467423.0,467423.0,1181978.0,,948.0,16363.0,11.81,41.19,5.97,4.45
23,2013Q3,51470.0,36178.0,21968.0,21974.0,21974.0,1562828.0,,1722615.0,517775.0,517775.0,1204840.0,,1109.0,16680.0,9.01,42.69,6.86,5.0
24,2013Q4,54056.0,10962.0,7552.0,7096.0,7096.0,1644826.0,,1792580.0,580643.0,580643.0,1211937.0,,1183.0,16778.0,9.64,13.13,7.18,5.13
25,2014Q1,66359.0,51146.0,35487.0,35365.0,35365.0,2016216.0,,2162986.0,915567.0,915567.0,1247419.0,,1193.0,17269.0,15.5,53.29,7.11,4.7
26,2014Q2,73210.0,42396.0,25581.0,25886.0,25886.0,1788162.0,,2035394.0,764590.0,764590.0,1270805.0,,1251.0,17593.0,10.31,35.36,7.32,4.68
27,2014Q3,78666.0,39753.0,28742.0,28593.0,28593.0,1794136.0,,2042725.0,743128.0,743128.0,1299597.0,,1342.0,17992.0,11.85,36.35,7.71,4.83
28,2014Q4,86929.0,57202.0,41298.0,41097.0,41097.0,1637492.0,,1883515.0,542821.0,542821.0,1340694.0,,1813.0,18560.0,7.5,47.28,10.15,6.45
29,2015Q1,71548.0,52165.0,37322.0,37304.0,37304.0,1605809.0,,1808012.0,429491.0,429491.0,1378521.0,,1840.0,19084.0,7.61,52.14,10.05,6.84
30,2015Q2,74671.0,46437.0,30023.0,29856.0,29856.0,2285278.0,,2482285.0,1080490.0,1080490.0,1401796.0,,1895.0,19406.0,8.02,39.98,10.1,6.66
31,2015Q3,65741.0,44106.0,16645.0,16954.0,16954.0,1749781.0,,1945443.0,526599.0,526599.0,1418844.0,,1734.0,19642.0,7.44,25.79,9.04,6.17
32,2015Q4,78854.0,53684.0,36005.0,32325.0,32325.0,1908627.0,,2107292.0,656123.0,656123.0,1451168.0,,1612.0,20090.0,7.38,40.99,8.24,5.58
33,2016Q1,56170.0,34800.0,21204.0,19626.0,19626.0,1507209.0,986073.0,1660633.0,190536.0,190536.0,1470097.0,,1368.0,20352.0,9.21,34.94,6.88,4.82
34,2016Q2,86483.0,60612.0,44973.0,35732.0,35732.0,1595011.0,1172217.0,1748031.0,246239.0,246239.0,1501792.0,,1449.0,20791.0,8.83,41.32,7.16,5.61
35,2016Q3,54304.0,24499.0,16694.0,14778.0,14778.0,1550437.0,981111.0,1704418.0,187754.0,187754.0,1516664.0,,1419.0,20997.0,12.76,27.21,6.9,5.68
36,2016Q4,92784.0,59302.0,43231.0,36387.0,36387.0,1363236.0,735873.0,1879659.0,311974.0,307093.0,1567685.0,,1475.0,21707.0,11.12,39.22,0.0,0.0
37,2017Q1,83716.0,48979.0,31644.0,25758.0,25758.0,1239837.0,710871.0,1800487.0,226567.0,226567.0,1573920.0,,1560.0,21794.0,10.39,30.77,4.97,4.29
38,2017Q2,128664.0,59592.0,44106.0,35278.0,35278.0,1392622.0,752313.0,1855145.0,230944.0,225325.0,1624201.0,,1554.0,22490.0,12.68,27.42,4.84,4.2
39,2017Q3,112984.0,52977.0,31710.0,24577.0,24577.0,1502585.0,833349.0,1950152.0,295332.0,287636.0,1654819.0,,1689.0,22914.0,12.14,21.75,5.35,4.59
40,2017Q4,129730.0,60532.0,46049.0,36323.0,36323.0,1649005.0,1081184.0,2102930.0,405099.0,394446.0,1697830.0,,1688.0,23510.0,12.67,28.0,7.45,6.33
41,2018Q1,125935.0,53504.0,35388.0,28863.0,28863.0,5207452.0,1152325.0,5670640.0,3934617.0,3922930.0,1736024.0,,1731.0,24038.0,11.44,22.92,7.45,4.32
42,2018Q2,133302.0,49950.0,33215.0,26595.0,26595.0,3400486.0,1586803.0,3853176.0,2103611.0,1792319.0,1749565.0,,1611.0,24226.0,10.37,19.95,6.81,3.43
43,2018Q3,120105.0,50048.0,31739.0,27297.0,27297.0,2828787.0,1478064.0,3281995.0,1553067.0,1235693.0,1728928.0,,1649.0,23940.0,9.04,22.73,6.89,3.19
44,2018Q4,144368.0,48972.0,22007.0,20363.0,20363.0,2547413.0,1682728.0,2927028.0,1235151.0,914489.0,1691877.0,,1428.0,23427.0,8.89,14.1,5.97,2.62
45,2019Q1,103642.0,52248.0,33979.0,29375.0,29375.0,2143114.0,1704940.0,2429383.0,707923.0,393671.0,1721460.0,,1435.0,23837.0,8.92,28.34,6.01,3.32
46,2019Q2,145305.0,75688.0,38413.0,33173.0,35846.0,2212805.0,1712697.0,2440855.0,685808.0,365649.0,1755047.0,,1563.0,24302.0,7.17,22.83,6.39,3.98
47,2019Q3,126931.0,71270.0,38644.0,34892.0,34892.0,2261981.0,1747148.0,2437442.0,650705.0,335051.0,1786737.0,,1668.0,24741.0,6.53,27.49,6.78,4.6
48,2019Q4,165386.0,71989.0,40075.0,37208.0,37208.0,2216342.0,1514326.0,2397701.0,591169.0,180814.0,1806532.0,,1901.0,25015.0,5.26,22.5,7.62,5.55
49,2020Q1,83344.0,-2230.0,-23786.0,-22704.0,-22704.0,2061919.0,1470612.0,2222417.0,459913.0,47123.0,1762504.0,,1180.0,24405.0,6.69,-27.24,4.64,3.48
50,2020Q2,164460.0,114405.0,85233.0,74301.0,74301.0,2019238.0,1597502.0,2285836.0,436627.0,329392.0,1849209.0,,1713.0,25612.0,5.66,45.18,4.11,3.3
51,2020Q3,106489.0,59019.0,38396.0,33194.0,33194.0,2154882.0,1608529.0,2470845.0,592400.0,480178.0,1878445.0,,1689.0,26017.0,7.22,31.17,1.78,1.4
52,2020Q4,214113.0,94331.0,54825.0,47790.0,47790.0,3059232.0,2205553.0,3413324.0,1538306.0,1421348.0,1875017.0,,1836.0,25970.0,9.97,22.32,2.55,1.62
53,2021Q1,212742.0,125005.0,77907.0,63754.0,63754.0,3245724.0,2716946.0,3601031.0,1658227.0,1534661.0,1942804.0,,3034.0,26909.0,7.38,29.97,3.34,1.82
54,2021Q2,344428.0,207636.0,109529.0,89494.0,89494.0,4398660.0,3410400.0,4757534.0,2711532.0,2580043.0,2046003.0,,3244.0,28338.0,9.28,25.98,4.49,2.14
55,2021Q3,227200.0,104076.0,42778.0,32812.0,32812.0,4927592.0,3414608.0,5297824.0,3199227.0,3065062.0,2098597.0,,3239.0,29066.0,9.94,14.44,1.58,0.65
56,2021Q4,352530.0,190009.0,120129.0,97052.0,97052.0,5500904.0,3547052.0,5718730.0,3575043.0,3436415.0,2143687.0,,3921.0,29691.0,10.23,27.53,4.58,1.76
57,2022Q1,249532.0,135260.0,61188.0,48711.0,48711.0,5740115.0,3662838.0,5960543.0,3763417.0,3624722.0,2197126.0,,3713.0,30431.0,9.88,19.52,2.24,0.83
58,2022Q2,234511.0,74559.0,19615.0,15485.0,15485.0,4366784.0,2643288.0,4569461.0,2398208.0,2271922.0,2171252.0,,2688.0,30073.0,6.7,6.6,0.71,0.29
